"id","name","description"
"cpv_85121230-4","85121230-4","Services prestés par les cardiologues ou services prestés par les pneumologues"
"cpv_85121231-1","85121231-1","Services prestés par les cardiologues"
"cpv_85121232-8","85121232-8","Services prestés par les pneumologues"
"cpv_85121240-7","85121240-7","Services prestés par les ORL ou les audiologistes"
"cpv_85121250-0","85121250-0","Services prestés par les gastro-entérologues et les gériatres"
"cpv_85121251-7","85121251-7","Services prestés par les gastro-entérologues"
"cpv_85121252-4","85121252-4","Services prestés par les gériatres"
"cpv_85121270-6","85121270-6","Services prestés par les psychiatres ou les psychologues"
"cpv_85121271-3","85121271-3","Services à domicile pour les personnes souffrant de perturbations psychologiques"
"cpv_85121280-9","85121280-9","Services prestés par les ophthalmologues, les dermatologues et les orthopédistes"
"cpv_85121281-6","85121281-6","Services prestés par les ophthalmologues"
"cpv_85121282-3","85121282-3","Services prestés par les dermatologues"
"cpv_85121283-0","85121283-0","Services prestés par les orthopédistes"
"cpv_85121290-2","85121290-2","Services prestés par les pédiatres ou urologues"
"cpv_85121291-9","85121291-9","Services prestés par les pédiatres"
"cpv_85121292-6","85121292-6","Services prestés par les urologues"
"cpv_85121300-6","85121300-6","Services prestés par les chirurgiens spécialistes"
"cpv_85130000-9","85130000-9","Services de soins dentaires et services connexes"
"cpv_85131000-6","85131000-6","Services de soins dentaires"
"cpv_85131100-7","85131100-7","Services d'orthodontie"
"cpv_85131110-0","85131110-0","Services de chirurgie orthodontique"
"cpv_85140000-2","85140000-2","Services de santé divers"
"cpv_85141000-9","85141000-9","Services prestés par le personnel médical"
"cpv_85141100-0","85141100-0","Services prestés par les sages-femmes"
"cpv_85141200-1","85141200-1","Services prestés par le personnel infirmier"
"cpv_85141210-4","85141210-4","Services de soins médicaux à domicile"
"cpv_85141211-1","85141211-1","Services de dialyse et de soins médicaux à domicile"
"cpv_85141220-7","85141220-7","Services de conseil prestés par le personnel infirmier"
"cpv_85142000-6","85142000-6","Services paramédicaux"
"cpv_85142100-7","85142100-7","Services de physiothérapie"
"cpv_85142200-8","85142200-8","Services d'homéopathie"
"cpv_85142300-9","85142300-9","Services d'hygiène"
"cpv_85142400-0","85142400-0","Livraison à domicile d'articles pour incontinents"
"cpv_85143000-3","85143000-3","Services ambulanciers"
"cpv_85144000-0","85144000-0","Services d'équipement de santé extrahospitalier"
"cpv_85144100-1","85144100-1","Services de soins infirmiers de foyers"
"cpv_85145000-7","85145000-7","Services prestés par les laboratoires médicaux"
"cpv_85146000-4","85146000-4","Services prestés par les banques de sang"
"cpv_85146100-5","85146100-5","Services prestés par les banques de sperme"
"cpv_85146200-6","85146200-6","Services prestés par les banques d'organes"
"cpv_85147000-1","85147000-1","Services de médecine du travail"
"cpv_85148000-8","85148000-8","Services d'analyses médicales"
"cpv_85149000-5","85149000-5","Services de pharmacie"
"cpv_85150000-5","85150000-5","Services d'imagerie médicale"
"cpv_85160000-8","85160000-8","Services prestés par les opticiens"
"cpv_85170000-1","85170000-1","Services d'acupuncture et de chiropraxie"
"cpv_85171000-8","85171000-8","Services d'acupuncture"
"cpv_85172000-5","85172000-5","Services de chiropraxie"
"cpv_85200000-1","85200000-1","Services vétérinaires"
"cpv_85210000-3","85210000-3","Services d'animalerie"
"cpv_85300000-2","85300000-2","Services d'action sociale et services connexes"
"cpv_85310000-5","85310000-5","Services d'action sociale"
"cpv_85311000-2","85311000-2","Services d'action sociale avec hébergement"
"cpv_85311100-3","85311100-3","Services sociaux pour les personnes âgées"
"cpv_85311200-4","85311200-4","Services sociaux pour les personnes handicapées"
"cpv_85311300-5","85311300-5","Services sociaux pour les enfants et les adolescents"
"cpv_85312000-9","85312000-9","Services sociaux sans hébergement"
"cpv_85312100-0","85312100-0","Services de foyers de jour"
"cpv_85312110-3","85312110-3","Services de crèches et garderies d'enfants"
"cpv_85312120-6","85312120-6","Services de foyers de jour pour enfants et adolescents handicapés"
"cpv_85312200-1","85312200-1","Livraison de provisions à domicile"
"cpv_85312300-2","85312300-2","Services d'orientation et de conseil professionnel"
"cpv_85312310-5","85312310-5","Services d'orientation"
"cpv_85312320-8","85312320-8","Services de conseil professionnel"
"cpv_85312330-1","85312330-1","Services de planning familial"
"cpv_85312400-3","85312400-3","Services sociaux non prestés par les institutions résidentielles"
"cpv_85312500-4","85312500-4","Services de réhabilitation"
"cpv_85312510-7","85312510-7","Services de réhabilitation professionnelle"
"cpv_85320000-8","85320000-8","Services sociaux"
"cpv_85321000-5","85321000-5","Services sociaux administratifs"
"cpv_85322000-2","85322000-2","Programme d'action communale"
"cpv_85323000-9","85323000-9","Services médico-sociaux"
"cpv_90000000-7","90000000-7","Services d'évacuation des eaux usées et d'élimination des déchets, services d'hygiénisation et services relatifs à l'environnement"
"cpv_90400000-1","90400000-1","Services des eaux usées"
"cpv_90410000-4","90410000-4","Services de collecte des eaux usées"
"cpv_90420000-7","90420000-7","Services de traitement des eaux usées"
"cpv_90430000-0","90430000-0","Services d'élimination des eaux usées"
"cpv_90440000-3","90440000-3","Services de traitement pour puisards"
"cpv_90450000-6","90450000-6","Services de traitement pour fosses septiques"
"cpv_90460000-9","90460000-9","Services de vidange de puisards ou de fosses septiques"
"cpv_90470000-2","90470000-2","Services de curage des égouts"
"cpv_90480000-5","90480000-5","Service de gestion du réseau d'assainissement"
"cpv_90481000-2","90481000-2","Exploitation d'une station de traitement des eaux d'égout"
"cpv_90490000-8","90490000-8","Services d'inspection des égouts et services de conseil en matière de traitement des eaux usées"
"cpv_90491000-5","90491000-5","Services d'inspection des égouts"
"cpv_90492000-2","90492000-2","Services de conseil en traitement des eaux usées"
"cpv_90500000-2","90500000-2","Services liés aux déchets et aux ordures"
"cpv_90510000-5","90510000-5","Élimination et traitement des ordures"
"cpv_90511000-2","90511000-2","Services de collecte des ordures"
"cpv_90511100-3","90511100-3","Services de collecte de déchets solides urbains"
"cpv_90511200-4","90511200-4","Services de collecte des ordures ménagères"
"cpv_90511300-5","90511300-5","Services de collecte des déchets sauvages"
"cpv_90511400-6","90511400-6","Services de collecte du papier"
"cpv_90512000-9","90512000-9","Services de transport des ordures ménagères"
"cpv_90513000-6","90513000-6","Services de traitement et d'élimination des ordures ménagères et des déchets non dangereux"
"cpv_90513100-7","90513100-7","Services d'élimination des ordures ménagères"
"cpv_90513200-8","90513200-8","Services d'élimination de déchets solides urbains"
"cpv_90513300-9","90513300-9","Services d'incinération des ordures ménagères"
"cpv_90513400-0","90513400-0","Services d'évacuation de cendres"
"cpv_90513500-1","90513500-1","Traitement et évacuation de résidus liquides"
"cpv_90513600-2","90513600-2","Services d'élimination des boues"
"cpv_90513700-3","90513700-3","Services de transport des boues"
"cpv_90513800-4","90513800-4","Services de traitement des boues"
"cpv_90513900-5","90513900-5","Services d'évacuation des boues"
"cpv_90514000-3","90514000-3","Services de recyclage des ordures ménagères"
"cpv_90520000-8","90520000-8","Services relatifs aux déchets radioactifs, toxiques, médicaux et dangereux"
"cpv_90521000-5","90521000-5","Services de traitement des déchets radioactifs"
"cpv_90521100-6","90521100-6","Collecte de déchets radioactifs"
"cpv_90521200-7","90521200-7","Services de stockage des déchets radioactifs"
"cpv_90521300-8","90521300-8","Élimination de déchets radioactifs"
"cpv_90521400-9","90521400-9","Transport de déchets radioactifs"
"cpv_90521410-2","90521410-2","Transport de déchets radioactifs de faible activité"
"cpv_90521420-5","90521420-5","Transport de déchets radioactifs d'activité intermédiaire"
"cpv_90521500-0","90521500-0","Colis de déchets radioactifs"
"cpv_90521510-3","90521510-3","Colis de déchets radioactifs de faible activité"
"cpv_90521520-6","90521520-6","Colis de déchets radioactifs d'activité intermédiaire"
"cpv_90522000-2","90522000-2","Services concernant les sols contaminés"
"cpv_90522100-3","90522100-3","Enlèvement de sols contaminés"
"cpv_90522200-4","90522200-4","Élimination de sols contaminés"
"cpv_90522300-5","90522300-5","Services de traitement de sols contaminés"
"cpv_90522400-6","90522400-6","Nettoyage et traitement du sol"
"cpv_90523000-9","90523000-9","Services d'élimination de déchets toxiques, excepté déchets radioactifs et sols contaminés"
"cpv_90523100-0","90523100-0","Services d'élimination d'armes et de munitions"
"cpv_90523200-1","90523200-1","Services de neutralisation des bombes"
"cpv_90523300-2","90523300-2","Services de dragage de mines"
"cpv_90524000-6","90524000-6","Services relatifs aux déchets médicaux"
"cpv_90524100-7","90524100-7","Services de collecte de déchets hospitaliers"
"cpv_90524200-8","90524200-8","Services d'élimination de déchets hospitaliers"
"cpv_90524300-9","90524300-9","Services d'enlèvement de déchets biologiques"
"cpv_90524400-0","90524400-0","Services de collecte, de transport et d'élimination de déchets hospitaliers"
"cpv_90530000-1","90530000-1","Exploitation d'une décharge"
"cpv_90531000-8","90531000-8","Services de gestion de décharges contrôlées"
"cpv_90532000-5","90532000-5","Services de gestion de terrils de charbon"
"cpv_90533000-2","90533000-2","Services de gestion de décharges"
"cpv_90600000-3","90600000-3","Services de propreté et d'hygiénisation en milieu urbain ou rural, et services connexes"
"cpv_90610000-6","90610000-6","Services de voirie et services de balayage des rues"
"cpv_90611000-3","90611000-3","Services de voirie"
"cpv_90612000-0","90612000-0","Services de balayage des rues"
"cpv_90620000-9","90620000-9","Services de déneigement"
"cpv_90630000-2","90630000-2","Services de déverglaçage"
"cpv_90640000-5","90640000-5","Services de nettoyage et de vidange des avaloirs"
"cpv_90641000-2","90641000-2","Services de nettoyage des avaloirs"
"cpv_90642000-9","90642000-9","Services de vidange des avaloirs"
"cpv_90650000-8","90650000-8","Services de désamiantage"
"cpv_90660000-1","90660000-1","Services d'enlèvement du plomb"
"cpv_90670000-4","90670000-4","Services de désinfection et désinfestation en milieu rural ou urbain"
"cpv_90680000-7","90680000-7","Services de nettoyage de plages"
"cpv_90690000-0","90690000-0","Services d'enlèvement des graffitis"
"cpv_90700000-4","90700000-4","Services relatifs à l'environnement"
"cpv_90710000-7","90710000-7","Gestion environnementale"
"cpv_90711000-4","90711000-4","Évaluation de l'impact sur l'environnement autre que pour la construction"
"cpv_90711100-5","90711100-5","Évaluation des risques et dangers autre que pour la construction"
"cpv_90711200-6","90711200-6","Normes environnementales autres que pour la construction"
"cpv_90711300-7","90711300-7","Analyse des indicateurs environnementaux autres que pour la construction"
"cpv_90711400-8","90711400-8","Services d'évaluation de l'impact sur l'environnement (EIA) autres que pour la construction"
"cpv_90711500-9","90711500-9","Surveillance de l'environnement autre que pour la construction"
"cpv_90712000-1","90712000-1","Planification environnementale"
"cpv_90712100-2","90712100-2","Planification de la mise en valeur de l'environnement urbain"
"cpv_90712200-3","90712200-3","Planification de la stratégie de conservation de la forêt"
"cpv_90712300-4","90712300-4","Planification de la stratégie de conservation maritime"
"cpv_90712400-5","90712400-5","Services de gestion des ressources naturelles et de planification de la stratégie de conservation"
"cpv_90712500-6","90712500-6","Création ou planification d'institutions environnementales"
"cpv_90713000-8","90713000-8","Services de conseils environnementaux"
"cpv_90713100-9","90713100-9","Services de conseils en matière d'approvisionnement en eau et de gestion des eaux usées autres que pour la construction"
"cpv_90714000-5","90714000-5","Contrôle de la conformité aux normes environnementales"
"cpv_90714100-6","90714100-6","Systèmes d'information environnementale"
"cpv_90714200-7","90714200-7","Services corporatifs de contrôle de la conformité aux normes environnementales"
"cpv_90714300-8","90714300-8","Services sectoriels de contrôle de la conformité aux nornes environnementales"
"cpv_90714400-9","90714400-9","Services de contrôle de la conformité aux normes environnementales pour activités spécifiques"
"cpv_90714500-0","90714500-0","Services de contrôle de la qualité environnementale"
"cpv_90714600-1","90714600-1","Services de contrôle de la sécurité environnementale"
"cpv_90715000-2","90715000-2","Services de recherche de la pollution"
